could you tell me what show times are available for april 2nd please?	the following showtimes are available on april 2nd: 1:00pm 3:45pm 6:10pm 8:45pm
please give me some information on byard art	it is a museum in south with free admission . what else can i help you with ?
sounds good, what is the price?	your reservation is successful and the total price is $396
ok, great. what did you want?	i would like an iced coffee with milk.
it is kid-friendly. the phone number is 22 831 02 89.	great. i want to find some popular songs. something from the album tell me you love me.
this is exactly what i want.	that is all booked for you.
where is this theater and when does the event start?	the address is 2700 f street northwest, washington, district of columbia 20566, united states. it starts at 7:30 pm.
your reservation is successful.	thank you very much.
can you edit one of my meetings please	what meeting would you like to edit?
no , there is tandoori palance on 68 histon road chesterton . phone 0122350655 .	what part of town is tandoori palance located in ?
i need to know where you are going ?	to the restaurant ! just book it you have all of my info ! thank you
i would like to order a pizza from stefano's	i can help you with that. what were you wanting to order today?
i'd like to see stan & ollie.	ok. where would you like to see it?
i want to make a reservation for two at burger king, please.	you want to make a reservation at burger king, is that correct?
can i get a meat lovers, and a broccoli pizza with extra cheese?	i'm sorry, bella luna does not have broccoli on their menu. did you want another topping?
i'd like my appointment to be on march 5th, at 6:30 pm.	ok. let's go over what you just said. you would like to make an appointment with hitters barber shop next tuesday, at 6:30 pm. is that correct?
the current ride estimate for uberx from sna to the esports arena is $19.61.	that sounds fine. how long will i have to wait?
just a random milkshake with the toppings.	it doesn't look like peet's has milkshakes, can i suggest some coffees?
where will you be departing from?	i need to go to los angeles from sd.
help me with scams	i can help you with that. please tell me more about the suspected scam.
that sounds ok, but i still want to hear more options please.	how about owls vs huskies playing at lincoln financial field on march 13th game time starts at 6:30 pm.
sorry wooden blocks are a bit hard for a 2 year old. any other suggestions?	ok, how about a doll?
yes, do this, please	i have made the transfer
there are 8 trains that leave kings lynn after 16:00 . the earliest leaves at 16:11 . would you like to book this train ?	no just the id please
i need you to search for all dentist appointments i have coming up for the next month	you have one appointment set for july 3rd at 2:30 pm.
yeah make the appointment of visit for 11th of this month.	so you would like to visit leib senior apartments on march 11th?
yes please. what's their number?	reservation is booked. their number is +1 212-703-2001.
what about a campfire? everybody does that.	i'm sorry i wish i could help
i'm sorry, i can't find that location. could you double check the spelling? if it's correct, would you like to try a different area?	oh, sorry. looks like i had a typo. it is east meadow.
to be more specific i mean atlantis. where is it?	atlantis does not exist. did you mean afghanistan?
my mom said it's whoever has the shoe piece. my mom's really smart.	i do not want to argue with your mom, but it really is determined by the lowest roll.
perfect, then you're all set unless there is something else i can do for you	no, that's it, thanks! talk to you later, bye!
they can still watch youtube videos of pets playing keyboards	yes, youtube videos get me through the day
